stop_id,stop_name,lat,lon,borough,in_lcc,degree,degree_rank,degree_percentile,betweenness,betweenness_rank,betweenness_percentile,closeness,closeness_rank,closeness_percentile
490000239H,Tufnell Park Station / Brecknock Road,51.556230,-0.137790,,true,2,10,36,0.000100,16649,14,0.021599,11015,42
490000240JJ,Turnham Green Station,51.494650,-0.255390,,true,3,9,80,0.001092,6234,68,0.021616,10963,42
490000240KK,Turnham Green Station,51.495170,-0.255230,,true,2,10,36,0.000677,8532,56,0.021683,10732,44
490000240LL,Turnham Green Station,51.495970,-0.254220,,true,2,10,36,0.000755,7992,59,0.022934,6341,67
490000240MM,Turnham Green Station,51.495790,-0.254500,,true,2,10,36,0.003238,2378,88,0.022865,6553,66
490000240S,Turnham Green Station,51.494700,-0.255280,,false,,,,,,,,,
490000241F,South Ruislip Station,51.555950,-0.399220,,false,,,,,,,,,
490000241L,Brampton Park Road,51.592030,-0.105320,,true,6,6,99,0.009233,665,97,0.022870,6537,66
490000241M,Turnpike Lane Station,51.590840,-0.103670,,true,5,7,98,0.001095,6218,68,0.022048,9389,51
490000241MA,Coleraine Road,51.591370,-0.104310,,true,6,6,99,0.002138,3637,82,0.022337,8346,56
490000241N,Wood Green High Road,51.589870,-0.105400,,true,4,8,93,0.008776,714,96,0.022618,7407,61
490000241O,Coleraine Road,51.591510,-0.104710,,true,5,7,98,0.003800,2002,90,0.022774,6851,64
490000241P,Turnpike Lane Station,51.590910,-0.102550,,true,3,9,80,0.001076,6304,68,0.022284,8525,55
490000241Q,Wood Green High Road,51.590160,-0.103780,,true,4,8,93,0.004988,1490,92,0.022345,8309,56
490000242A,Upminster Station,51.558500,0.250060,,true,4,8,93,0.000439,10705,45,0.013764,19002,1
490000242U,Upminster Station,51.559380,0.250590,,true,2,10,36,0.000376,11508,41,0.013764,19001,1
490000243A,Upminster Bridge Station,51.559050,0.235370,,true,2,10,36,0.004529,1646,92,0.014548,18846,2
490000243B,Upminster Bridge Station,51.559060,0.235890,,true,2,10,36,0.003324,2323,88,0.014348,18893,1
490000243Y,Upminster Bridge Station,51.559240,0.235150,,false,,,,,,,,,
490000243Z,Upminster Bridge Station,51.559080,0.235080,,false,,,,,,,,,
490000244A,Upney Station,51.538420,0.101600,,true,2,10,36,0.000048,17815,8,0.021052,12750,33
490000244B,Upney Station,51.537820,0.102200,,true,2,10,36,0.000028,18232,6,0.020954,13042,31
490000245A,Upton Park Station,51.534670,0.035380,,true,2,10,36,0.000265,13216,32,0.021513,11271,41
490000245B,Upton Park Station,51.536050,0.035190,,true,4,8,93,0.002193,3537,82,0.021842,10156,47
490000246E,Belmont Road,51.547870,-0.478320,,true,4,8,93,0.003337,2314,88,0.023792,3912,80
490000246H,Uxbridge Station,51.547090,-0.478570,,false,,,,,,,,,
490000246L,Uxbridge Station,51.546530,-0.478480,,true,4,8,93,0.000967,6793,65,0.022847,6623,65
490000246N,Uxbridge Station,51.546920,-0.478740,,true,3,9,80,0.002727,2841,86,0.023506,4630,76
490000246N1,Uxbridge Station,51.546510,-0.475610,,false,,,,,,,,,
490000246O,Uxbridge Station,51.547300,-0.479290,,true,3,9,80,0.003620,2099,89,0.024475,2448,87
490000246Z,Uxbridge Station,51.547660,-0.478850,,false,,,,,,,,,
490000247A,Vauxhall Bus Station,51.486210,-0.123870,,true,3,9,80,0.000353,11836,39,0.022741,6960,64
490000247B,Vauxhall Bus Station,51.485710,-0.123930,,true,5,7,98,0.002935,2657,87,0.023470,4751,75
490000247C,Vauxhall Bus Station,51.485550,-0.124280,,true,3,9,80,0.004025,1869,91,0.023847,3760,80
490000247D,Vauxhall Bus Station,51.485480,-0.124090,,true,3,9,80,0.002220,3484,82,0.023428,4857,75
490000247E,Vauxhall Bus Station,51.485300,-0.124450,,true,3,9,80,0.001737,4382,78,0.023180,5603,71
490000247F,Vauxhall Bus Station,51.485090,-0.124360,,true,2,10,36,0.006126,1165,94,0.023593,4430,77
490000247G1,Vauxhall Bus Station,51.484950,-0.124700,,true,4,8,93,0.001507,4917,75,0.023385,4980,74
490000247H,Vauxhall Bus Station,51.484850,-0.124540,,true,2,10,36,0.000051,17724,8,0.023072,5938,69
490000247J,Vauxhall Bus Station,51.484730,-0.124790,,true,4,8,93,0.000412,11019,43,0.023085,5892,69
490000248G,Victoria Station,51.496530,-0.143500,,true,2,10,36,0.003545,2150,89,0.023881,3686,81
490000248H,Victoria Station,51.495660,-0.143030,,true,3,9,80,0.000650,8750,55,0.023744,4046,79
490000248J,Victoria Station,51.494770,-0.142620,,false,,,,,,,,,
490000248N2,Victoria Station,51.496490,-0.145110,,true,1,11,1,0.000000,18963,1,0.023169,5629,71
490000248S,Victoria Station,51.496000,-0.142270,,true,2,10,36,0.000246,13554,30,0.023779,3948,79
490000248S1,Victoria Station,51.495360,-0.145690,,false,,,,,,,,,
490000248S2,Victoria,51.494780,-0.146090,,false,,,,,,,,,
490000248UA,Victoria Station,51.495270,-0.146000,,false,,,,,,,,,
490000248Y,Victoria Station,51.497890,-0.142550,,false,,,,,,,,,
490000248YZ,Victoria Station,51.496220,-0.143530,,true,3,9,80,0.004299,1734,91,0.024204,3017,84
490000248Z,Victoria Station,51.496080,-0.144610,,false,,,,,,,,,
490000248ZY,Victoria Station,51.496560,-0.144200,,false,,,,,,,,,
490000248ZZ,Victoria Station,51.495850,-0.143240,,true,3,9,80,0.000899,7147,63,0.023865,3729,81
490000249B,Walthamstow Bus Station,51.583690,-0.020460,,true,5,7,98,0.000556,9487,51,0.024435,2523,87
490000249E,Walthamstow Bus Station,51.583830,-0.020270,,true,6,6,99,0.004947,1508,92,0.024826,1911,90
490000249K,Walthamstow Central Station,51.582900,-0.021450,,true,1,11,1,0.000000,18963,1,0.024680,2119,89
490000249RB,Walthamstow Central Station,51.582960,-0.021490,,false,,,,,,,,,
490000249XX,Walthamstow Central Station,51.582980,-0.018310,,true,3,9,80,0.004919,1515,92,0.024857,1861,90
490000249YY,Walthamstow Central Station,51.583080,-0.018540,,true,3,9,80,0.002431,3172,84,0.024801,1949,90
490000249Z,Walthamstow Central Station,51.582480,-0.019920,,false,,,,,,,,,
490000250A,Wanstead Station,51.575850,0.028800,,true,3,9,80,0.000500,10028,48,0.021483,11398,40
490000250D,Wanstead High St / Wanstead Station,51.576750,0.027390,,true,4,8,93,0.000505,9958,49,0.021644,10867,43
490000251E,Wapping Station,51.504980,-0.055600,,true,2,10,36,0.000034,18097,6,0.021021,12853,32
490000251W,Wapping Station,51.504570,-0.055880,,true,3,9,80,0.000098,16708,13,0.021507,11293,41
490000252E,University College Hospital / Euston Rd,51.525190,-0.137140,,true,2,10,36,0.000128,15971,18,0.024475,2449,87
490000252KA,Warren Street Station,51.524910,-0.139520,,true,2,10,36,0.000825,7551,61,0.024401,2596,87
490000252S,Hampstead Road / Drummond Street,51.525940,-0.138680,,true,2,10,36,0.003939,1921,90,0.024701,2084,89
490000252V,Warren Street Stn / Tottenham Court Rd,51.524580,-0.139190,,true,3,9,80,0.000756,7989,59,0.024351,2724,86
490000252X,Warren Street Station,51.524110,-0.137650,,true,5,7,98,0.009347,651,97,0.024996,1641,91
490000253H,Warwick Avenue Station,51.523610,-0.183420,,true,3,9,80,0.001075,6308,68,0.022719,7046,63
490000253K,Warwick Avenue Station,51.523690,-0.183580,,true,3,9,80,0.002416,3194,84,0.023353,5063,74
490000254A,Waterloo Station   / Upper Taxi Road,51.503810,-0.113510,,true,1,11,1,0.000000,18963,1,0.025681,916,95
490000254B,Waterloo Station   / Upper Taxi Road,51.503720,-0.113060,,true,1,11,1,0.000000,18963,1,0.025681,916,95
490000254C,Waterloo Station   / Upper Taxi Road,51.503600,-0.112170,,true,2,10,36,0.000004,18745,3,0.024421,2551,87
490000254D,Waterloo Station   / Waterloo Road,51.502730,-0.110440,,true,4,8,93,0.071566,106,99,0.026563,372,98
490000254E,Waterloo Station   / Waterloo Road,51.503530,-0.111360,,true,3,9,80,0.001186,5860,70,0.025963,716,96
490000254EB,Waterloo Station / Mepham Street,51.503930,-0.113030,,true,1,11,1,0.000000,18963,1,0.025937,732,96
490000254F,Waterloo Station / Waterloo Road,51.503630,-0.111750,,true,5,7,98,0.045835,177,99,0.026537,389,98
490000254H,Waterloo Station / Tenison Way,51.504050,-0.112400,,true,2,10,36,0.000042,17943,7,0.025901,754,96
490000254J,Waterloo Station / Tenison Way,51.504260,-0.113460,,true,2,10,36,0.000061,17502,9,0.025881,766,96
490000254K,Waterloo Station / Tenison Way,51.504360,-0.113740,,true,3,9,80,0.025275,303,98,0.026251,538,97
490000254S,Waterloo Station,51.502840,-0.115790,,false,,,,,,,,,
490000254W,Waterloo Station   / York Road,51.503530,-0.115260,,true,6,6,99,0.028652,288,99,0.026358,476,98
490000254Z,Waterloo Station,51.503650,-0.115430,,true,2,10,36,0.000119,16192,16,0.025390,1178,94
490000256,Wembley Central Station,51.551590,-0.297170,,true,3,9,80,0.000065,17394,10,0.022105,9170,52
490000256E,Wembley Central Station,51.552050,-0.298060,,true,4,8,93,0.000440,10688,45,0.022414,8063,58
490000256F,Wembley Central Station,51.552430,-0.297550,,true,4,8,93,0.000572,9359,52,0.022858,6578,66
490000256G,Wembley Central Station,51.552840,-0.296040,,true,3,9,80,0.000243,13617,30,0.022671,7234,62
490000256H,Wembley Central Station,51.552240,-0.297790,,true,3,9,80,0.000233,13796,29,0.022731,6999,63
490000257E,Wembley Park Station,51.564620,-0.278110,,false,,,,,,,,,
490000257M,Wembley Park Station,51.563670,-0.278900,,true,3,9,80,0.000530,9714,50,0.023104,5845,69
490000257N,Wembley Park Station,51.563230,-0.279430,,true,2,10,36,0.000416,10968,44,0.023098,5855,69
490000257NB,Wembley Park Station,51.565030,-0.277920,,false,,,,,,,,,
490000257O,Wembley Park Station,51.563700,-0.278650,,true,5,7,98,0.001261,5592,71,0.023035,6024,69
490000257RB,Wembley Park Station,51.565100,-0.277470,,false,,,,,,,,,
490000258A,West Acton Station,51.517680,-0.279840,,true,2,10,36,0.000290,12804,34,0.021667,10795,43
490000258B,West Acton Station,51.516950,-0.281220,,true,2,10,36,0.000310,12468,36,0.021781,10355,46
490000259A,Westbourne Park Station,51.521220,-0.200930,,true,2,10,36,0.000539,9641,50,0.022316,8427,56
490000259B,Westbourne Park Station,51.520280,-0.199940,,true,2,10,36,0.000607,9057,53,0.022511,7737,59
490000260O,West Brompton Station,51.487790,-0.194660,,true,2,10,36,0.000904,7121,63,0.021469,11453,40
490000260P,West Brompton Station,51.487540,-0.195660,,true,3,9,80,0.000419,10934,44,0.021067,12701,33
490000261N,West Finchley Station,51.609580,-0.189870,,true,2,10,36,0.000035,18070,6,0.023436,4835,75
490000261S,West Finchley Station,51.609350,-0.189640,,true,2,10,36,0.000686,8490,56,0.023337,5102,73
490000261ZH,West Finchley Station,51.609590,-0.189860,,true,2,10,36,0.000120,16158,17,0.023992,3441,82
490000261ZZ,West Finchley Station,51.609260,-0.189700,,true,2,10,36,0.000786,7780,60,0.023889,3668,81
490000262A,West Ham Station,51.527940,0.004720,,true,2,10,36,0.001970,3914,80,0.023276,5290,72
490000262B,West Ham Station,51.527330,0.004890,,true,2,10,36,0.005790,1250,94,0.023279,5280,72
490000263E,Broadhurst Gardens,51.546470,-0.190330,,true,2,10,36,0.000187,14727,24,0.021455,11511,40
490000263S,West Hampstead Station,51.546710,-0.191100,,true,3,9,80,0.000684,8500,56,0.021602,11010,42
490000264S,West Harrow Station,51.582860,-0.353600,,false,,,,,,,,,
490000265A,West Kensington Station,51.490570,-0.206630,,true,2,10,36,0.000368,11611,40,0.020951,13052,31
490000265B,West Kensington Station,51.489920,-0.206480,,true,2,10,36,0.000421,10909,44,0.021033,12808,33
490000266G,Westminster Stn  / Parliament Square,51.501600,-0.125990,,true,3,9,80,0.001703,4459,77,0.024863,1856,90
490000267A,West Ruislip Station,51.569630,-0.438080,,true,2,10,36,0.000965,6798,65,0.020962,13026,32
490000267B,West Ruislip Station,51.570080,-0.437630,,true,2,10,36,0.000686,8492,56,0.020832,13365,30
490000269B,White City Station,51.511760,-0.224660,,true,4,8,93,0.002114,3677,81,0.023405,4921,74
490000269N,White City Station,51.512000,-0.225040,,true,4,8,93,0.001597,4714,76,0.023277,5287,72
490000270A,Willesden Green Station,51.549110,-0.220890,,true,2,10,36,0.002302,3351,83,0.022821,6695,65
490000270B,Willesden Green Station,51.548880,-0.221520,,true,2,10,36,0.000495,10078,48,0.022554,7601,60
490000270W,Willesden Green Station,51.549370,-0.221400,,false,,,,,,,,,
490000271L,Willesden Junction Station,51.532070,-0.247120,,true,2,10,36,0.000550,9540,51,0.021913,9884,48
490000271M,Willesden Junction Station,51.532610,-0.246490,,true,2,10,36,0.000780,7826,60,0.022065,9322,51
490000272P,Wimbledon Station,51.420890,-0.206740,,true,4,8,93,0.002352,3286,83,0.021586,11073,42
490000272Y,Wimbledon Station,51.420790,-0.205800,,false,,,,,,,,,
490000272Z,Wimbledon Station,51.420340,-0.206590,,false,,,,,,,,,
490000274A,Woodford Station,51.607430,0.035740,,true,3,9,80,0.002701,2868,85,0.020983,12961,32
490000274B,Woodford Station,51.608650,0.036750,,true,2,10,36,0.000666,8609,56,0.020418,14326,25
490000274C,Woodford Station,51.607660,0.036470,,true,2,10,36,0.000015,18486,4,0.020440,14286,25
490000275D,Wood Green Station,51.597590,-0.110190,,true,4,8,93,0.002654,2922,85,0.022796,6775,65
490000275F,Wood Green Station,51.597180,-0.109090,,true,3,9,80,0.000472,10330,47,0.022279,8541,55
490000276W,Woodside Park Station,51.617830,-0.185180,,true,4,8,93,0.001308,5449,72,0.025705,898,95
490000277E,Chilham Way,51.382900,0.011150,,true,2,10,36,0.000032,18148,6,0.022319,8421,56
490000278N,SOMERDEN ROAD,51.380620,0.125250,,true,2,10,36,0.000058,17560,9,0.017587,17561,8
490000281ZZ,Reede Road,51.542760,0.148810,,true,2,10,36,0.001137,6038,69,0.017628,17531,8
490000282C,Ringers Road,51.401870,0.015620,,true,2,10,36,0.000058,17575,9,0.025060,1537,92
490000285Z,Old Marylebone Town Hall,51.521700,-0.160620,,true,2,10,36,0.000101,16627,14,0.023864,3730,81
490000286Z,Nelson's Row,51.462620,-0.135650,,true,3,9,80,0.001952,3949,80,0.021070,12692,33
490000287N,Sir Ludwig Guttmann Health Centre,51.547870,-0.006630,,true,2,10,36,0.000113,16322,16,0.022709,7084,63
490000288E,Estuary Close,51.524750,0.115030,,true,2,10,36,0.000002,18811,3,0.019493,15834,17
490000288Z,Omnibus Clapham,51.463610,-0.141970,,true,2,10,36,0.000000,18963,1,0.020451,14253,25
490000289ZZ,Rivergate Centre,51.521780,0.109230,,true,2,10,36,0.000404,11110,43,0.019119,16266,15
490000290E,Great West Quarter,51.490450,-0.301200,,true,2,10,36,0.000146,15611,19,0.019412,15942,16
490000293Z,Aldwych / Australia House,51.513110,-0.115380,,true,3,9,80,0.000755,7998,59,0.025903,751,96
490000297E,White Post Lane,51.542740,-0.022400,,false,,,,,,,,,
490000297W,White Post Lane,51.542570,-0.022850,,false,,,,,,,,,
490000298S,High Level Drive,51.427750,-0.070750,,false,,,,,,,,,
490000300N,Tudway Road,51.456360,0.026510,,true,3,9,80,0.001794,4258,78,0.023924,3577,81
490000300S,Kidbrooke Park Road / Tudway Road,51.455570,0.026590,,true,3,9,80,0.000673,8560,56,0.023868,3717,81
490000301N,Kidbrooke Park Road,51.458740,0.026280,,true,2,10,36,0.000000,18963,1,0.023192,5570,71
49000030SZ,Eaglesfield Park,51.470910,0.071960,,false,,,,,,,,,
490000345Z,Hallsville Road,51.513240,0.011280,,false,,,,,,,,,
490000356NE,Tottenham Ct Rd Stn  / Gt Russell St,51.517330,-0.129930,,true,1,11,1,0.000000,18963,1,0.025031,1581,92
490000357Z,Gloucester Road / Whitton,51.445160,-0.354660,,true,2,10,36,0.000013,18534,4,0.019789,15445,19
490000358Z,Priory Lane / Arabella Drive,51.464290,-0.248850,,true,2,10,36,0.000126,16012,17,0.020409,14344,25
490000359Z,Paddock Secondary School,51.463690,-0.251230,,true,2,10,36,0.000028,18215,6,0.020004,15093,21
490000360Z,Ludovik Walk,51.465070,-0.252980,,true,2,10,36,0.000003,18762,3,0.019670,15590,18
490000362Z,Stubbers Adventure Centre,51.541030,0.267590,,true,2,10,36,0.001010,6589,66,0.012247,19137,0
490000363Z,Spencer Road,51.528510,0.174040,,true,2,10,36,0.000248,13528,30,0.016308,18320,4
490000364Z,Sussex Mews,51.444250,-0.026450,,true,2,10,36,0.000228,13876,28,0.022238,8672,55
490000365Z,Bourneville Road,51.446490,-0.028960,,true,2,10,36,0.000189,14694,24,0.022204,8814,54
490000366Z,Brightling Road,51.449040,-0.029890,,true,2,10,36,0.000198,14493,25,0.022765,6885,64
490000367Z,Francemary Road,51.454490,-0.025150,,true,2,10,36,0.000328,12203,37,0.023430,4852,75
490000368Z,Amyruth Road,51.453650,-0.028110,,true,2,10,36,0.000284,12890,33,0.023204,5519,71
490000369Z,Foxborough Gardens,51.453340,-0.029400,,true,2,10,36,0.000283,12910,33,0.022673,7228,62
490000370Z,Gordonbrock Road,51.453760,-0.026990,,true,2,10,36,0.000324,12253,37,0.022882,6504,66
490000372Z,Aldwych / Bush House,51.513190,-0.117010,,true,1,11,1,0.000000,18963,1,0.025517,1067,94
490000375Y,Argyle Road / Courthouse Road,51.613590,-0.187590,,true,2,10,36,0.000083,17053,12,0.023803,3886,80
490000375Z,Argyle Road / Courthouse Road,51.612470,-0.188040,,true,2,10,36,0.000489,10142,48,0.022321,8409,56
490000377Z,Beechfield Gardens,51.568920,0.169010,,true,2,10,36,0.000060,17521,9,0.016455,18266,5
490000378Z,Hedge Lane / Firs Lane,51.658650,-0.073210,,true,2,10,36,0.001042,6440,67,0.018823,16559,13
490000380Z,Kantor Campus,51.594290,0.087190,,true,2,10,36,0.000662,8641,56,0.020908,13148,31
490000381Y,Fairlop Waters,51.596590,0.095470,,true,2,10,36,0.000478,10259,47,0.020140,14869,22
490000381Z,Fairlop Waters,51.597030,0.096570,,true,2,10,36,0.007964,850,96,0.021094,12622,34
490000382Z,Fairlop Outdoor Activity Centre,51.598710,0.103120,,true,2,10,36,0.000387,11364,41,0.019779,15462,19
490000384Z,Cranford Lane,51.476120,-0.425290,,true,2,10,36,0.000069,17325,10,0.027334,129,99
490000388Y,Warbank Crescent,51.338600,-0.003110,,true,3,9,80,0.001668,4536,77,0.018583,16775,12
490000388Z,Warbank Crescent,51.338210,-0.002340,,true,3,9,80,0.000382,11437,41,0.018260,17050,11
490000398Y,Amherst Close,51.393680,0.104610,,true,2,10,36,0.000302,12609,35,0.019612,15676,18
490000398Z,Amherst Close,51.393940,0.103050,,true,2,10,36,0.000201,14421,25,0.019063,16321,15
490000407Z,Sherwood Park Avenue Surgery,51.445720,0.104760,,true,2,10,36,0.000027,18238,6,0.020298,14535,24
490000409Y,Stanhope Road / Crouch End,51.576340,-0.136210,,true,2,10,36,0.000210,14229,27,0.019560,15736,18
490000409Z,Stanhope Road / Crouch End,51.575670,-0.135970,,true,2,10,36,0.000189,14688,24,0.020387,14375,25
490000410Z,Alford House,51.577380,-0.137290,,true,2,10,36,0.000157,15385,20,0.020250,14639,23
490000412Y,Merrielands Crescent,51.530700,0.147570,,true,2,10,36,0.000086,16998,12,0.018298,17025,11
490000412Z,Merrielands Crescent,51.530580,0.147740,,true,2,10,36,0.000017,18449,5,0.018077,17209,10
490000413YY,Royal Docks Road/ Gallions Reach Retail,51.514810,0.070770,,true,2,10,36,0.035592,226,99,0.024164,3092,84
490000413ZZ,Royal Docks Road/ Gallions Reach Retail,51.514400,0.070840,,true,2,10,36,0.056741,149,99,0.024312,2806,85
490000414Y,Cranham Place,51.542760,0.283330,,true,2,10,36,0.001212,5774,71,0.012104,19140,0
490000414Z,Cranham Place,51.542870,0.284000,,true,2,10,36,0.000808,7638,61,0.011955,19145,0
490000416Z,Maybury Mews,51.573830,-0.134190,,true,2,10,36,0.000265,13209,32,0.019773,15469,19
490000417Y,London Road North / Shepherds Hill,51.578280,-0.137120,,true,2,10,36,0.000193,14598,24,0.019491,15838,17
490000417Z,London Road North / Shepherds Hill,51.579370,-0.134290,,true,2,10,36,0.000162,15252,21,0.020269,14593,23
490000418Y,Coolhurst Road,51.579780,-0.132540,,true,2,10,36,0.000217,14094,27,0.019584,15706,18
490000418Z,Coolhurst Road,51.580150,-0.131840,,true,2,10,36,0.000208,14262,26,0.020471,14207,25
490000419Z,Bourne Road Crouch End,51.578940,-0.118770,,true,2,10,36,0.000314,12392,36,0.019356,15991,16
490000420Z,Mayfield Road,51.581070,-0.114060,,true,2,10,36,0.001504,4922,75,0.020886,13207,31
490000421Y,Weston Park Primary School,51.580240,-0.111970,,true,2,10,36,0.001403,5183,74,0.020461,14234,25
490000421Z,Weston Park Primary School,51.581200,-0.112960,,true,2,10,36,0.000169,15108,22,0.018832,16547,13
490000422Z,Stationers Park,51.578620,-0.110710,,true,2,10,36,0.001302,5467,72,0.020052,15009,21
490000423Y,Finsbury Park / Hornsey Gate,51.572650,-0.104830,,true,2,10,36,0.000160,15316,21,0.018270,17043,11
490000423Z,Finsbury Park / Hornsey Gate,51.572250,-0.104870,,true,2,10,36,0.000346,11954,38,0.018916,16459,14
490000424Z,Finsbury Park / Endymion Gate,51.575130,-0.101160,,true,2,10,36,0.000245,13582,30,0.018565,16796,12
490000427Z,Colindale Superstores,51.593890,-0.263520,,false,,,,,,,,,
